timestamp,proc_cpu_pct,proc_mem_mb,sys_cpu_pct,sys_mem_pct
2025-10-03T21:21:40,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:41,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:42,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:43,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:44,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:45,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:46,1.0,567.81640625,5.8,3.0
2025-10-03T21:21:47,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:48,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:49,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:50,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:51,2.0,567.81640625,5.9,3.0
2025-10-03T21:21:52,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:53,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:54,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:55,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:56,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:57,1.0,567.81640625,5.9,3.0
2025-10-03T21:21:58,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:59,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:00,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:01,0.0,567.81640625,5.9,3.0
2025-10-03T21:22:02,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:03,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:04,0.0,567.81640625,5.7,3.0
2025-10-03T21:22:05,0.0,567.81640625,5.9,3.0
2025-10-03T21:22:06,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:07,1.0,567.81640625,5.9,3.0
2025-10-03T21:22:08,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:09,0.0,567.81640625,5.9,3.0
2025-10-03T21:22:10,0.0,567.81640625,5.7,3.0
2025-10-03T21:22:11,0.0,567.81640625,5.7,3.0
2025-10-03T21:22:12,1.0,567.81640625,5.8,3.0
2025-10-03T21:22:13,0.0,567.81640625,5.9,3.0
2025-10-03T21:22:14,1.0,567.81640625,5.7,3.0
2025-10-03T21:22:15,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:16,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:17,0.0,567.81640625,5.8,3.0
2025-10-03T21:22:18,0.0,567.81640625,5.8,3.0
